system_id,doi,adsorbent_id,adsorbent_name,adsorbate_id,adsorbate_name,adsorption_unit,uptake_log_fraction,target_uptake,n_temperatures,n_isotherms,temperature_min_K,temperature_max_K,temperature_span_K,temperature_harmonic_K,Qst_kJ_mol,vanthoff_intercept,vanthoff_slope,vanthoff_r2,residual_sd,temperatures_json
0daeac29d4c0eb208ffe,10.1002/adfm.200500561,NIST-MATDB-2c9380bddc59f547484ff729eab7d7cb,IRMOF-1,UFHFLCQGNIYNRP-UHFFFAOYSA-N,Hydrogen,wt%,0.5,0.08152257697104527,4,4,77.0,298.0,221.0,121.81391681264377,2.8972425682734944,3.7290908368450997,-348.4581868162892,0.9285733693572309,0.5613417225196131,"[77.0,87.0,200.0,298.0]"
aefb059a67982b93fea4,10.1002/adfm.200600944,NIST-MATDB-7fdf5997d47b59af2318c9cf774e49ca,[Zn(bdc)(ted)0.5]*2DMF*0.2H2O,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,Ethanol,mmol/g,0.5,0.5417345456032872,6,6,303.0,353.0,50.0,327.10900269913526,40.430760973609694,10.330187485350464,-4862.702838465577,0.9881540203145373,0.10410444611831966,"[303.0,313.0,323.0,333.0,343.0,353.0]"
5624dfed5277d9013686,10.1002/adfm.200600944,NIST-MATDB-7fdf5997d47b59af2318c9cf774e49ca,[Zn(bdc)(ted)0.5]*2DMF*0.2H2O,LCGLNKUTAGEVQW-UHFFFAOYSA-N,Dimethyl ether,mmol/g,0.5,3.321405146861792,8,8,303.0,383.0,80.0,338.68694656738586,38.72690048029435,11.676236054723097,-4657.77552427028,0.9910214367011482,0.10989380013006021,"[303.0,318.0,323.0,333.0,343.0,353.0,368.0,383.0]"
3c7cddf51d875b2bc1b7,10.1002/adfm.200600944,NIST-MATDB-7fdf5997d47b59af2318c9cf774e49ca,[Zn(bdc)(ted)0.5]*2DMF*0.2H2O,VLKZOEOYAKHREP-UHFFFAOYSA-N,N-Hexane,mmol/g,0.5,2.7783034831529836,6,6,298.0,393.0,95.0,340.67774982635495,42.86587431774664,10.359846246504011,-5155.5796551608955,0.9758061926513975,0.28021474609862007,"[298.0,313.0,333.0,353.0,373.0,393.0]"
86ddcba67bfd16a8bdab,10.1002/adfm.200600944,NIST-MATDB-7fdf5997d47b59af2318c9cf774e49ca,[Zn(bdc)(ted)0.5]*2DMF*0.2H2O,XDTMQSROBMDMFD-UHFFFAOYSA-N,Cyclohexane,mmol/g,0.5,0.9345939174529224,9,9,323.0,413.0,90.0,370.68324228533794,25.345645233884767,3.8305125416638828,-3048.380442356766,0.9495963225580502,0.17336218915395826,"[323.0,333.0,353.0,373.0,383.0,388.0,393.0,398.0,413.0]"
139fcd3bd818ce7960eb,10.1002/adfm.200600944,NIST-MATDB-7fdf5997d47b59af2318c9cf774e49ca,[Zn(bdc)(ted)0.5]*2DMF*0.2H2O,ATUOYWHBWRKTHZ-UHFFFAOYSA-N,N-propane,mmol/g,0.5,3.0324828454584867,4,4,303.0,353.0,50.0,324.38352682391815,34.331325190793116,11.292734726091949,-4129.109332434355,0.9935197576214948,0.08460028783742196,"[303.0,313.0,333.0,353.0]"
98a7ec65351d83f2df33,10.1002/adfm.200800058,NIST-MATDB-98261e1cacd11dbc66fdc2910f2226ce,Co3(HCOO)6,OKKJLVBELUTLKV-UHFFFAOYSA-N,Methanol,mmol/g,0.5,0.6538589633315429,8,8,303.0,373.0,70.0,336.4412710302987,47.05574553040937,12.595548525617087,-5659.505333233565,0.9949578729012616,0.09423237729164945,"[303.0,313.0,323.0,333.0,343.0,353.0,363.0,373.0]"
d763025e4ac939f2e2ff,10.1002/adfm.200800058,NIST-MATDB-98261e1cacd11dbc66fdc2910f2226ce,Co3(HCOO)6,YNQLUTRBYVCPMQ-UHFFFAOYSA-N,Ethylbenzene,mmol/g,0.5,0.14356893471778634,6,6,313.0,363.0,50.0,337.1354640188787,52.17089024799516,12.266892856521086,-6274.7158348019675,0.9737623933136635,0.18959090535502743,"[313.0,323.0,333.0,343.0,353.0,363.0]"
2a9912d018597456d8d1,10.1002/adfm.200800058,NIST-MATDB-98261e1cacd11dbc66fdc2910f2226ce,Co3(HCOO)6,LRHPLDYGYMQRHN-UHFFFAOYSA-N,1-Butanol,mmol/g,0.5,0.27127716934714574,5,5,303.0,358.0,55.0,330.80058223215946,8.064338863976166,-4.277027923800919,-969.9170270329955,0.9220308292034316,0.0665870280300947,"[303.0,318.0,333.0,348.0,358.0]"
06f7eae2a5e2e2f60bb9,10.1002/adfm.200800058,NIST-MATDB-98261e1cacd11dbc66fdc2910f2226ce,Co3(HCOO)6,ATUOYWHBWRKTHZ-UHFFFAOYSA-N,N-propane,mmol/g,0.5,0.6928735057887551,7,8,313.0,423.0,110.0,360.5304464618138,46.42500429228992,12.85037626965903,-5583.644599102375,0.9965314381026944,0.10091450807950464,"[313.0,333.0,348.0,363.0,373.0,393.0,423.0]"
4e31c96558e741776444,10.1002/adfm.201101479,NIST-MATDB-655315f090663b4723680a6683f06403,Zn(BDC)(DMBPY) 0.5,CURLTUGMZLYLDI-UHFFFAOYSA-N,Carbon Dioxide,wt%,0.5,0.9104558295820836,5,5,273.0,308.0,35.0,293.46143513048594,39.73799264727173,14.544890643838848,-4779.381960357903,0.9631572701282509,0.17856783924152353,"[273.0,288.0,298.0,303.0,308.0]"
b5d58e93ee7253206948,10.1002/adfm.201101479,NIST-MATDB-d049583f6d607e59dc804c4029176dcb,Zn(BDC)(BPY) 0.5,CURLTUGMZLYLDI-UHFFFAOYSA-N,Carbon Dioxide,wt%,0.5,0.5372522446672512,3,3,273.0,298.0,25.0,285.961285913052,27.221842809413605,9.651004585277184,-3274.035143291072,0.9525285328227402,0.1603590516593453,"[273.0,288.0,298.0]"
75373450c47d6763947b,10.1002/adfm.201101479,NIST-MATDB-b16ee19c4a2d5d7d2f7e09cb7263392f,Zn(NDC)(BPY) 0.5,CURLTUGMZLYLDI-UHFFFAOYSA-N,Carbon Dioxide,wt%,0.5,1.1634812101963659,3,3,273.0,298.0,25.0,285.961285913052,27.86052583840986,9.843218486645116,-3350.8510553142733,0.9984617488530009,0.02885598104373547,"[273.0,288.0,298.0]"
983b5af1b0bac13e4749,10.1002/aic.10306,NIST-MATDB-7081ac565cb30dbee2a27fd3fadb1a99,Zeolite Na-LSX,IJGRMHOSHXDMSA-UHFFFAOYSA-N,Nitrogen,mmol/g,0.5,0.909258901523653,3,6,293.0,333.0,40.0,312.1468687288548,16.605038665711135,7.989050480739993,-1997.1271059006035,0.9974082449009007,0.02953212382049268,"[293.0,313.0,333.0]"
6ff7e9d1f6bf7affcd95,10.1002/aic.13970,NIST-MATDB-b699807b06891c7f1f32b0be7c081517,ED-ZIF-8,IJGRMHOSHXDMSA-UHFFFAOYSA-N,Nitrogen,mmol/g,0.5,1.2502431427326446,5,7,77.0,328.0,251.0,193.9269411868497,7.640405171170137,4.833323517835174,-918.9295234172548,0.9998861140620016,0.04958728908404124,"[77.0,298.0,308.0,318.0,328.0]"
c1917759cfdce9ab62c3,10.1002/aic.13970,NIST-MATDB-b699807b06891c7f1f32b0be7c081517,ED-ZIF-8,CURLTUGMZLYLDI-UHFFFAOYSA-N,Carbon Dioxide,mmol/g,0.5,1.3589136349231323,4,5,298.0,328.0,30.0,312.6003124488575,11.392931935670216,5.437584476430795,-1370.2547547445404,0.9173354986520103,0.06655266323740278,"[298.0,308.0,318.0,328.0]"
096159f16a604a1c45ab,10.1002/aic.13970,NIST-MATDB-b2dc02871a66ac38e4b195796cf3e00b,ZIF-8,CURLTUGMZLYLDI-UHFFFAOYSA-N,Carbon Dioxide,mg/m2,0.5,0.028855610801887394,4,4,298.0,328.0,30.0,312.6003124488575,15.534402395171412,6.753155204590158,-1868.35916024863,0.9836837282497571,0.03893245437084339,"[298.0,308.0,318.0,328.0]"
c69b61bba8ff25463c17,10.1002/aic.13970,NIST-MATDB-b699807b06891c7f1f32b0be7c081517,ED-ZIF-8,CURLTUGMZLYLDI-UHFFFAOYSA-N,Carbon Dioxide,mg/m2,0.5,0.05252247971392819,4,4,298.0,328.0,30.0,312.6003124488575,18.405746164689962,8.276487810018237,-2213.702437545884,0.9478957765734664,0.08397385856281822,"[298.0,308.0,318.0,328.0]"
95fb63d2e83703fed833,10.1002/aic.13970,NIST-MATDB-b2dc02871a66ac38e4b195796cf3e00b,ZIF-8,IJGRMHOSHXDMSA-UHFFFAOYSA-N,Nitrogen,mg/m2,0.5,0.10253091453020398,4,4,298.0,328.0,30.0,312.6003124488575,10.17914777920834,5.4410265045951425,-1224.2700757333216,0.9943252663573797,0.014964232044069596,"[298.0,308.0,318.0,328.0]"
131ebf5bd6779394296f,10.1002/aic.13970,NIST-MATDB-b2dc02871a66ac38e4b195796cf3e00b,ZIF-8,CURLTUGMZLYLDI-UHFFFAOYSA-N,Carbon Dioxide,mmol/g,0.5,0.8672938974534526,4,5,298.0,328.0,30.0,312.6003124488575,15.211157608763234,6.918756286642507,-1829.4817485320352,0.9140672741717284,0.09075843352050614,"[298.0,308.0,318.0,328.0]"
c6b98c0ecf90bce650ca,10.1002/aic.13970,NIST-MATDB-b699807b06891c7f1f32b0be7c081517,ED-ZIF-8,IJGRMHOSHXDMSA-UHFFFAOYSA-N,Nitrogen,mg/m2,0.5,0.07829038461267132,4,4,298.0,328.0,30.0,312.6003124488575,12.173619229077927,6.1807901997097785,-1464.1498540746175,0.9602785921767439,0.048180124474957314,"[298.0,308.0,318.0,328.0]"
67be7b8c58c54636dced,10.1002/aic.690370514,NIST-MATDB-035dc75dddd00241bd76627f78cbef2d,Zeolite 5A,XKRFYHLGVUSROY-UHFFFAOYSA-N,Argon,molecules/cavity,0.5,1.0832513569389146,3,5,203.0,297.0,94.0,238.37983268379045,14.01619470350184,6.908131395304566,-1685.7607457275496,0.9999957704579515,0.003844180048184892,"[203.0,233.0,297.0]"
30af57536195c9331687,10.1002/aic.690370514,NIST-MATDB-035dc75dddd00241bd76627f78cbef2d,Zeolite 5A,MYMOFIZGZYHOMD-UHFFFAOYSA-N,Oxygen,molecules/cavity,0.5,0.9647393012622633,3,11,203.0,297.0,94.0,238.37983268379045,14.341078240945263,6.95417208404839,-1724.835253890482,0.9999340521808886,0.015531820104416791,"[203.0,233.0,297.0]"
3df326835c9f104597cc,10.1002/aic.690460807,NIST-MATDB-b76bbf3e404395a8b5d1b9ec08bf2d8f,Zeolite 13X,QGZKDVFQNNGYKY-UHFFFAOYSA-N,Ammonia,mmol/g,0.5,2.7428817634743203,4,4,298.0,393.0,95.0,335.8053902540682,26.717274187688826,5.359416354942917,-3213.3494868755706,0.9704254796784939,0.23412747811171672,"[298.0,323.0,343.0,393.0]"
4de9f96a0cecfe8c20ab,10.1002/aic.690460807,NIST-MATDB-081a0818678716f502aee0b58ac1b30a,Zeolite 4A,QGZKDVFQNNGYKY-UHFFFAOYSA-N,Ammonia,mmol/g,0.5,2.8616622763701525,4,12,298.0,393.0,95.0,335.8053902540682,25.363601207460235,4.922454771301206,-3050.540049585772,0.953902304387032,0.2798859227770441,"[298.0,323.0,343.0,393.0]"
5c6114ee065a6d8c52f0,10.1002/anie.200903153,NIST-MATDB-1b85b1862d4e9cc2e0f46d0e2698ab79,MIL-53(Al),FHNFHKCVQCLJFQ-UHFFFAOYSA-N,Xenon,cm3(STP)/g,0.5,41.27892543732212,5,5,195.0,323.0,128.0,251.79661793014216,20.368747070829848,7.461882676981876,-2449.7971794783334,0.9840323197142172,0.3029955524381284,"[195.0,220.0,273.0,292.0,323.0]"
4f78b4b0392b070e0915,10.1002/anie.201102329,NIST-MATDB-4a3e426f65c8cac0c7a4847b2844263f,C16H10CuN4O4,CURLTUGMZLYLDI-UHFFFAOYSA-N,Carbon Dioxide,mmol/g,0.5,2.035314492873276,3,7,273.0,323.0,50.0,296.5985018078386,28.716897655348934,10.14049580491882,-3453.848910529754,0.924556618945204,0.39604616917244295,"[273.0,298.0,323.0]"
aec8cae969cd47fb4c2c,10.1002/anie.201105966,NIST-MATDB-dd648c6388274576eaa6f506d849b3f9,Cu-TDPAT,CURLTUGMZLYLDI-UHFFFAOYSA-N,Carbon Dioxide,cm3(STP)/g,0.5,44.435876248814985,3,3,273.0,298.0,25.0,285.961285913052,25.916368778247428,8.776014688833852,-3117.0227071155946,0.9830688132873683,0.08974794606041053,"[273.0,288.0,298.0]"
8ea515146892566976f1,10.1002/anie.201306785,NIST-MATDB-ef4492c8c2241e8e8215f26c693b2526,WUT-1a,CURLTUGMZLYLDI-UHFFFAOYSA-N,Carbon Dioxide,cm3(STP)/g,0.5,40.26221725638071,3,6,273.0,303.0,30.0,289.12031635830084,14.527699498216894,6.749047568845441,-1747.2806320035754,0.9937946778202627,0.03624473476599547,"[273.0,293.0,303.0]"
5cb00b878c80d93a8d64,10.1002/asia.200800112,NIST-MATDB-5cc5c36ef7e3845616d33f5bbb3c4e3b,[Zn2(ndc)2(dabco)]n,HSFWRNGVRCDJHI-UHFFFAOYSA-N,Acetylene,ml/g,0.5,43.08588356016388,4,4,195.0,323.0,128.0,262.4174507280874,14.260879217792073,3.9749511663917847,-1715.1895285037215,0.9365410619869294,0.49671852897043295,"[195.0,273.0,298.0,323.0]"
6c550e4ffa55c17590f1,10.1002/asia.200900020,NIST-MATDB-722f4e1d419850412b4ca422dea436d4,Zn2(bdc)2(dabco),VNWKTOKETHGBQD-UHFFFAOYSA-N,Methane,cm3(STP)/cm3,0.5,114.59141075141716,4,4,198.0,296.0,98.0,241.30994585839386,13.403480859468338,8.621296786594119,-1612.0682087383589,0.9970080494572637,0.08272681977490122,"[198.0,223.0,273.0,296.0]"
22e26fa2770ccee5536e,10.1002/asia.201403123,NIST-MATDB-8895fad7b722a330bcf07239e0a272ba,[Cd(bdc)(4-bpmh)]n.2n(H2O),CURLTUGMZLYLDI-UHFFFAOYSA-N,Carbon Dioxide,cm3(STP)/g,0.5,19.289440569907672,3,3,195.0,298.0,103.0,246.97632058287795,26.31386826797715,10.41830526818963,-3164.8309068736703,0.9994084851423902,0.10313679199041827,"[195.0,273.0,298.0]"
fa8e285703426d1af5c3,10.1002/asia.201403123,NIST-MATDB-40bf34b5f248a5f6eef65a58afd3729f,[Cd(2-NH2bdc)(4-bpmh)]n.2n(H2O),CURLTUGMZLYLDI-UHFFFAOYSA-N,Carbon Dioxide,cm3(STP)/g,0.5,34.168237975347814,3,3,195.0,298.0,103.0,246.97632058287795,29.599756829424415,12.004326986870598,-3560.0324625668886,0.9950078171441735,0.3377829692816903,"[195.0,273.0,298.0]"
417f22423804ab27a552,10.1002/asia.201901157,NIST-MATDB-f5c53c3f45dcec6390972909c2864c95,IISERP-COF15,CURLTUGMZLYLDI-UHFFFAOYSA-N,Carbon Dioxide,mmol/g,0.5,2.4522503529411512,4,4,195.0,298.0,103.0,247.23144734084988,29.505728164600608,12.366907301396243,-3548.723413607006,0.9809603368511082,0.46831514920699757,"[195.0,248.0,273.0,298.0]"
3557ddfc92e6d89a7252,10.1002/ceat.201300046,NIST-MATDB-20d7aa36608e434d9344bab88bf808f4,Cu-BTC powder,CURLTUGMZLYLDI-UHFFFAOYSA-N,Carbon Dioxide,mmol/g,0.5,1.8601563724832384,3,3,308.0,373.0,65.0,339.2448524537474,23.41623302573363,8.272313077010494,-2816.325492234242,0.9962126888409824,0.06981041377810081,"[308.0,343.0,373.0]"
c303cc9c6f1fc5f88f5e,10.1002/ceat.201300046,NIST-MATDB-58b38f910b90dfbda3a234cf7791014f,Cu-BTC tablet,CURLTUGMZLYLDI-UHFFFAOYSA-N,Carbon Dioxide,mmol/g,0.5,1.5297512536226272,3,4,308.0,373.0,65.0,339.2448524537474,22.760092220534855,8.152788804138687,-2737.409892353355,0.9989466214811691,0.03573623757823045,"[308.0,343.0,373.0]"
f43a8bd159cb7251bd45,10.1002/ceat.201300046,NIST-MATDB-20d7aa36608e434d9344bab88bf808f4,Cu-BTC powder,VNWKTOKETHGBQD-UHFFFAOYSA-N,Methane,mmol/g,0.5,1.0302059224252207,3,3,308.0,373.0,65.0,339.2448524537474,14.726479867109083,6.051868122094821,-1771.1884151065008,0.9871086619968772,0.08137278609770857,"[308.0,343.0,373.0]"
2254319cb4e8402a6c11,10.1002/ceat.201300046,NIST-MATDB-58b38f910b90dfbda3a234cf7791014f,Cu-BTC tablet,VNWKTOKETHGBQD-UHFFFAOYSA-N,Methane,mmol/g,0.5,0.6491518290199914,3,4,308.0,373.0,65.0,339.2448524537474,14.806034091236686,5.84220026426211,-1780.7565889959244,0.9979570524583403,0.032391059090860805,"[308.0,343.0,373.0]"
394aeef0c7553e83190f,10.1002/ceat.201300046,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,CURLTUGMZLYLDI-UHFFFAOYSA-N,Carbon Dioxide,mmol/g,0.5,1.6295705115152275,3,6,308.0,373.0,65.0,339.2448524537474,23.406153715959533,8.297811768465396,-2815.1132299105066,0.9988058699067861,0.03913173042543539,"[308.0,343.0,373.0]"
d9718d383182b33ccc06,10.1002/ceat.201300046,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,VNWKTOKETHGBQD-UHFFFAOYSA-N,Methane,mmol/g,0.5,0.73428893964161,3,6,308.0,373.0,65.0,339.2448524537474,15.107912207645116,4.832462665469228,-1817.0641809922286,0.9737809333776685,0.11986603901132137,"[308.0,343.0,373.0]"
74d46fc18fe260ebcf45,10.1002/chem.200902104,NIST-MATDB-6afecfa2ea127a837cdccaf9ad231fe5,YO-MOF,CURLTUGMZLYLDI-UHFFFAOYSA-N,Carbon Dioxide,cm3(STP)/g,0.5,20.146168931089605,6,6,263.0,298.0,35.0,277.49928235298626,25.938381676273607,10.202974085170784,-3119.6702502025187,0.9777568426326404,0.08742183797860838,"[263.0,268.0,273.0,278.0,288.0,298.0]"
a75536e0f8d0a156791f,10.1002/chem.200902719,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,VNWKTOKETHGBQD-UHFFFAOYSA-N,Methane,mmol/g,0.5,2.3347881516317495,9,18,273.0,313.0,40.0,292.43031903475975,15.645755976548633,7.4170541562450225,-1881.7519177233103,0.9998320706670586,0.004175850758887401,"[273.0,278.0,283.0,288.0,293.0,298.0,303.0,308.0,313.0]"
2e8d8c8589ba7fc1bb65,10.1002/chem.201001549,NIST-MATDB-d9af1840e9c176319fe03a522abd7419,SNU-31',CURLTUGMZLYLDI-UHFFFAOYSA-N,Carbon Dioxide,cm3(STP)/g,0.5,11.099931316093807,3,3,195.0,298.0,103.0,246.97632058287795,26.90823658719634,10.445265391065877,-3236.316984388949,0.9976782075897529,0.20913142565287715,"[195.0,273.0,298.0]"
0632b765024b056487f3,10.1002/chem.201001549,NIST-MATDB-1dee7f17d4304cd2f5c200de12a5335f,SNU-30',CURLTUGMZLYLDI-UHFFFAOYSA-N,Carbon Dioxide,cm3(STP)/g,0.5,14.587323241088479,3,3,195.0,298.0,103.0,246.97632058287795,23.296533128222066,8.7985727571047,-2801.9289036621535,0.9997635004597054,0.057726525430617716,"[195.0,273.0,298.0]"
c2a3a9d3732e0c7c0b93,10.1002/chem.201002135,NIST-MATDB-1c8c5285a706062eabfdae03e3a3e79c,C26H8Cu2N2O12,VNWKTOKETHGBQD-UHFFFAOYSA-N,Methane,cm3(STP)/g,0.5,14.821190837446231,3,3,195.0,298.0,103.0,246.97632058287795,20.31822621544811,8.296874981623649,-2443.720917222799,0.9887672002437141,0.34889952965874704,"[195.0,273.0,298.0]"
ae92ded6bfb59597ac9e,10.1002/chem.201002135,NIST-MATDB-1c8c5285a706062eabfdae03e3a3e79c,C26H8Cu2N2O12,CURLTUGMZLYLDI-UHFFFAOYSA-N,Carbon Dioxide,cm3(STP)/g,0.5,42.34546244971238,3,3,195.0,298.0,103.0,246.97632058287795,25.39773067602886,9.676070552897112,-3054.6448811468777,0.9957623851664196,0.26692878222111305,"[195.0,273.0,298.0]"
09412bdbee810ed57e99,10.1002/chem.201002818,NIST-MATDB-6fd1bd97a5b2289108bee3430b51618c,Zn(bdc)(ted)0.5,CURLTUGMZLYLDI-UHFFFAOYSA-N,Carbon Dioxide,wt%,0.5,2.490299746195224,3,3,278.0,298.0,20.0,287.7684254539022,24.606770790362994,8.994493788698842,-2959.5142729535187,0.9873738194475861,0.05714218193731144,"[278.0,288.0,298.0]"
3f98201a25973e85f907,10.1002/chem.201002818,NIST-MATDB-a913314565a8850d65ecf76b10569999,[Zn(BDC-OH)-(TED)0.5],CURLTUGMZLYLDI-UHFFFAOYSA-N,Carbon Dioxide,wt%,0.5,3.713485742533557,3,3,278.0,298.0,20.0,287.7684254539022,23.5141909792276,8.086793596202089,-2828.1071259961277,0.9977241034425309,0.02306258957775363,"[278.0,288.0,298.0]"
6ed3b72ad401a3c21a0c,10.1002/chem.201002818,NIST-MATDB-6488805fbe7d22d5dc9bfa582af6cf36,[Zn(BDC-NH2).(TED)0.5],CURLTUGMZLYLDI-UHFFFAOYSA-N,Carbon Dioxide,wt%,0.5,3.0957359231045536,3,3,278.0,298.0,20.0,287.7684254539022,21.59642483061686,7.595047589495433,-2597.452874881496,0.9999890192336822,0.0014696285255199888,"[278.0,288.0,298.0]"
599dfac94d66bfb964c5,10.1002/chem.201100958,NIST-MATDB-8cae84fb784881ac1d577dea3d006c4e,ZIF-7,IAQRGUVFOMOMEM-ONEGZZNKSA-N,Trans-2-Butene,mmol/g,0.5,0.7127906057104008,3,3,298.0,373.0,75.0,333.5093622762996,50.00514307170122,16.386114223217287,-6014.236321481962,0.9914981161201554,0.2670989977920475,"[298.0,338.0,373.0]"
62697076698ce7845580,10.1002/chem.201100958,NIST-MATDB-8cae84fb784881ac1d577dea3d006c4e,ZIF-7,VXNZUUAINFGPBY-UHFFFAOYSA-N,1-butene,mmol/g,0.5,0.7298395588689339,3,3,298.0,373.0,75.0,333.5093622762996,43.94855551548565,14.147325464928592,-5285.796272573446,0.9997884702807944,0.03687416428619377,"[298.0,338.0,373.0]"
fcd71e45e6a9567472f7,10.1002/chem.201100958,NIST-MATDB-8cae84fb784881ac1d577dea3d006c4e,ZIF-7,IAQRGUVFOMOMEM-ARJAWSKDSA-N,Cis-2-Butene,mmol/g,0.5,0.7615123957100107,3,3,298.0,373.0,75.0,333.5093622762996,46.67618918654934,14.872365274752337,-5613.855197886112,0.9965975706129777,0.15731711963776673,"[298.0,338.0,373.0]"
d9da75ac8e6269f13925,10.1002/chem.201100958,NIST-MATDB-8cae84fb784881ac1d577dea3d006c4e,ZIF-7,ATUOYWHBWRKTHZ-UHFFFAOYSA-N,N-propane,mmol/g,0.5,0.9788502639576698,3,5,298.0,373.0,75.0,333.5093622762996,44.39157295479192,13.676557856342875,-5339.079023323809,0.9961088600903373,0.16004109057455873,"[298.0,338.0,373.0]"
d92368b310402e39fe92,10.1002/chem.201101383,NIST-MATDB-48e26b7adcf7fadb973bf861c31732a4,DUT-23(Co),UFHFLCQGNIYNRP-UHFFFAOYSA-N,Hydrogen,mmol/g,0.5,12.620915396277724,7,9,77.0,124.0,47.0,92.83517729913707,4.484125532269107,7.332201335613907,-539.3163380732229,0.9892509988023399,0.10086197906619762,"[77.0,83.0,87.0,91.0,98.0,104.0,124.0]"
1e366d5c5756ffa6c6b5,10.1002/chem.201101733,NIST-MATDB-98261e1cacd11dbc66fdc2910f2226ce,Co3(HCOO)6,CURLTUGMZLYLDI-UHFFFAOYSA-N,Carbon Dioxide,cm3(STP)/g,0.5,13.656577751398771,3,3,273.0,333.0,60.0,299.3500701665212,28.060785101485134,12.997153023110931,-3374.9367085034573,0.9755969788643137,0.24930090044558148,"[273.0,298.0,333.0]"
a9844303de30a5321656,10.1002/chem.201103927,NIST-MATDB-a1811d120b849d172a5b30fd4889ec1d,UTSA-34b,UFHFLCQGNIYNRP-UHFFFAOYSA-N,Hydrogen,wt%,0.5,0.4646967267218482,6,9,77.0,200.0,123.0,110.80755478487168,4.676187432000224,5.343700080912724,-562.4160750678642,0.9623135229605683,0.3756179001449562,"[77.0,87.0,100.0,125.0,150.0,200.0]"
119b7b143cf2016c21f3,10.1002/chem.201103927,NIST-MATDB-a1811d120b849d172a5b30fd4889ec1d,UTSA-34b,CURLTUGMZLYLDI-UHFFFAOYSA-N,Carbon Dioxide,cm3(STP)/g,0.5,134.53118597559455,3,6,240.0,290.0,50.0,265.049365303244,15.720535781562996,7.547013882725017,-1890.7458609820235,0.9768393109099998,0.1499344411772068,"[240.0,270.0,290.0]"
dac9f9363e06b5403bc4,10.1002/chem.201200456,NIST-MATDB-98b4630d872ab5d38b0d06707cc4834f,SNU-71',VNWKTOKETHGBQD-UHFFFAOYSA-N,Methane,cm3(STP)/g,0.5,4.504879156314851,3,3,195.0,298.0,103.0,246.97632058287795,12.670187365370683,4.636883866623549,-1523.8732732657245,0.9999623889074007,0.012518917844782635,"[195.0,273.0,298.0]"
a30d1278153dadf9f81e,10.1002/chem.201200456,NIST-MATDB-01b001eeeae512912967a14764e486df,SNU-70',VNWKTOKETHGBQD-UHFFFAOYSA-N,Methane,cm3(STP)/g,0.5,4.459178821599332,3,3,195.0,298.0,103.0,246.97632058287795,9.58279712734412,3.4486653143828394,-1152.5455784023472,0.9993724623448085,0.038687094126184575,"[195.0,273.0,298.0]"
18b3d7339a355ca7f81f,10.1002/chem.201303086,NIST-MATDB-e33038a31023858d56e771675539401d,SNU-151',VNWKTOKETHGBQD-UHFFFAOYSA-N,Methane,cm3(STP)/g,0.5,14.276352406689881,4,4,195.0,298.0,103.0,242.7785841212138,15.080385947232202,5.749288871388318,-1813.753532826848,0.9578181297369454,0.36638682991624905,"[195.0,231.0,273.0,298.0]"
9afadc3f55c10f2617bc,10.1002/chem.201303086,NIST-MATDB-87409b8f4e7dd582708197939def2994,SNU-150',CURLTUGMZLYLDI-UHFFFAOYSA-N,Carbon Dioxide,cm3(STP)/g,0.5,25.2054484010898,4,4,195.0,298.0,103.0,242.7785841212138,15.776978340719761,6.243704613804466,-1897.534340496446,0.9887566458840267,0.1947749379567948,"[195.0,231.0,273.0,298.0]"
746db78bdbf42ddf446f,10.1002/chem.201303086,NIST-MATDB-87409b8f4e7dd582708197939def2994,SNU-150',VNWKTOKETHGBQD-UHFFFAOYSA-N,Methane,cm3(STP)/g,0.5,9.603315669496657,4,4,195.0,298.0,103.0,242.7785841212138,13.257096182436577,5.231407802611703,-1594.4621788895802,0.994011881218684,0.11912525169177474,"[195.0,231.0,273.0,298.0]"
2f74334bbe0d63ce1037,10.1002/chem.201303086,NIST-MATDB-e33038a31023858d56e771675539401d,SNU-151',CURLTUGMZLYLDI-UHFFFAOYSA-N,Carbon Dioxide,cm3(STP)/g,0.5,47.11268262050038,4,4,195.0,298.0,103.0,242.7785841212138,20.80742273425052,7.755448772441602,-2502.557734617868,0.9449817034696824,0.5812542870663979,"[195.0,231.0,273.0,298.0]"
b5951dc9d7f3198cb5d5,10.1002/chem.201501692,NIST-MATDB-8a773b08c169d93c035933b29fc147be,RT-COF-1,CURLTUGMZLYLDI-UHFFFAOYSA-N,Carbon Dioxide,cm3(STP)/g,0.5,32.26546132290688,3,3,195.0,298.0,103.0,246.97632058287795,24.32464482485639,9.881803335895128,-2925.5823186633365,0.992520780701607,0.34019070797473794,"[195.0,273.0,298.0]"
fb455ea3f3c0e37b562e,10.1002/chem.201502615,NIST-MATDB-4c5fc9ec0f07f55545f660abeabc296d,467-MOF,CURLTUGMZLYLDI-UHFFFAOYSA-N,Carbon Dioxide,cm3(STP)/g,0.5,31.49644335476627,3,3,195.0,293.0,98.0,245.8174554394591,38.85355689080247,14.661331820677237,-4673.008789043351,0.9981049276013609,0.26682222393842775,"[195.0,273.0,293.0]"
