sample_key,material_key,material_raw,source_reference,n_temperature,temperature_min_K,temperature_max_K,temperature_harmonic_K,Ea_eV,lnA,arrhenius_r2,family
Co:0.25|Li:0.25|O:0.5@@https://doi.org/10.1021/acs.inorgchem.7b00476,Co:0.25|Li:0.25|O:0.5,LiCoO2,https://doi.org/10.1021/acs.inorgchem.7b00476,7,423.0,1023.0,664.1125569513882,0.3654808827727135,7.710537302595066,0.9494266559856199,Co-Li-O
Cr:0.199|Fe:0.001|Ge:0.2|Te:0.6@@https://doi.org/10.1021/acs.chemmater.7b02346,Cr:0.199|Fe:0.001|Ge:0.2|Te:0.6,Cr1.99Fe0.01Ge2Te6,https://doi.org/10.1021/acs.chemmater.7b02346,6,320.0,812.0,511.3646594030596,0.1626061343375827,10.437697280534582,0.9904434846214232,Cr-Ge-Te
Cr:0.199|Ge:0.2|Mn:0.001|Te:0.6@@https://doi.org/10.1021/acs.chemmater.7b02346,Cr:0.199|Ge:0.2|Mn:0.001|Te:0.6,Cr1.99Mn0.01Ge2Te6,https://doi.org/10.1021/acs.chemmater.7b02346,6,320.0,812.0,511.3646594030596,0.10090980504067745,10.1231002621501,0.9929634796641973,Cr-Ge-Te
Cr:0.2|Ge:0.2|Te:0.6@@https://doi.org/10.1021/acs.chemmater.7b02346,Cr:0.2|Ge:0.2|Te:0.6,Cr2Ge2Te6,https://doi.org/10.1021/acs.chemmater.7b02346,6,320.0,812.0,511.3646594030596,0.19100987654618165,10.737046412088178,0.9987476885193156,Cr-Ge-Te
Cr:0.5025125628|N:0.4522613065|O:0.04522613065@@https://doi.org/10.1016/j.actamat.2010.10.046,Cr:0.5025125628|N:0.4522613065|O:0.04522613065,CrO0.09N0.9,https://doi.org/10.1016/j.actamat.2010.10.046,7,50.0,300.0,132.98791018998273,0.005870705844218826,10.641242651671456,0.9476278512710713,Cr-N
Cu:0.1875|In:0.1875|Mg:0.125|Te:0.5@@https://doi.org/10.1021/acsaem.9b02004,Cu:0.1875|In:0.1875|Mg:0.125|Te:0.5,Mg2Cu3In3Te8,https://doi.org/10.1021/acsaem.9b02004,11,335.0,866.0,531.2415616303065,0.09457446671819338,10.317518438064878,0.9368534660471326,Cu-In-Te
Cu:0.1875|In:0.1875|Mn:0.125|Te:0.5@@https://doi.org/10.1021/acsaem.9b02004,Cu:0.1875|In:0.1875|Mn:0.125|Te:0.5,Mn2Cu3In3Te8,https://doi.org/10.1021/acsaem.9b02004,6,575.0,866.0,692.6057913102165,0.4167419952119212,13.547411172255279,0.9938293636122406,Cu-In-Te
Cu:0.245|Fe:0.25|Pd:0.005|S:0.5@@https://doi.org/10.1021/acs.jpcc.0c06490,Cu:0.245|Fe:0.25|Pd:0.005|S:0.5,Cu0.98Pd0.02FeS2,https://doi.org/10.1021/acs.jpcc.0c06490,7,10.0,300.0,37.64404609475032,0.0008873457379103899,9.170306388704446,0.9114607020079462,Cu-Fe-S
Cu:0.2475|Fe:0.25|Pd:0.0025|S:0.5@@https://doi.org/10.1021/acs.jpcc.0c06490,Cu:0.2475|Fe:0.25|Pd:0.0025|S:0.5,Cu0.99Pd0.01FeS2,https://doi.org/10.1021/acs.jpcc.0c06490,7,10.0,300.0,37.64404609475032,0.004867039617813919,8.250159410003665,0.9124050363229411,Cu-Fe-S
Cu:0.24875|Fe:0.25|Pd:0.00125|S:0.5@@https://doi.org/10.1021/acs.jpcc.0c06490,Cu:0.24875|Fe:0.25|Pd:0.00125|S:0.5,Cu0.995Pd0.005FeS2,https://doi.org/10.1021/acs.jpcc.0c06490,7,10.0,300.0,37.64404609475032,0.009747230181596423,7.610027017410235,0.9126583848489064,Cu-Fe-S
Cu:0.255|Fe:0.245|S:0.5@@https://doi.org/10.1021/acs.jpcc.0c06490,Cu:0.255|Fe:0.245|S:0.5,Cu1.02Fe0.98S2,https://doi.org/10.1021/acs.jpcc.0c06490,6,30.0,300.0,69.80609418282549,0.03118514701622262,5.96876022595849,0.9891985924227807,Cu-Fe-S
Cu:0.25|Fe:0.025|Se:0.5|Sn:0.125|Zn:0.1@@https://doi.org/10.1021/ic402455x,Cu:0.25|Fe:0.025|Se:0.5|Sn:0.125|Zn:0.1,Cu2Zn0.8Fe0.2SnSe4,https://doi.org/10.1021/ic402455x,5,373.0,773.0,536.4878295680302,0.29826813939470637,12.51844528815211,0.9964607321755443,Cu-Se
Cu:0.25|Fe:0.05|Se:0.5|Sn:0.125|Zn:0.075@@https://doi.org/10.1021/ic402455x,Cu:0.25|Fe:0.05|Se:0.5|Sn:0.125|Zn:0.075,Cu2Zn0.6Fe0.4SnSe4,https://doi.org/10.1021/ic402455x,5,373.0,773.0,536.4878295680302,0.23620155427314155,11.702989107482715,0.9943793075104429,Cu-Se
Cu:0.25|Fe:0.075|Se:0.5|Sn:0.125|Zn:0.05@@https://doi.org/10.1021/ic402455x,Cu:0.25|Fe:0.075|Se:0.5|Sn:0.125|Zn:0.05,Cu2Zn0.4Fe0.6SnSe4,https://doi.org/10.1021/ic402455x,5,373.0,773.0,536.4878295680302,0.049103078982684026,9.593624832587656,0.9971373583671649,Cu-Se
Cu:0.25|Fe:0.23|In:0.02|S:0.5@@10.1021/acs.jpcc.6b10308,Cu:0.25|Fe:0.23|In:0.02|S:0.5,CuFe0.92In0.08S2,10.1021/acs.jpcc.6b10308,4,300.0,600.0,419.9524940617577,0.019369293667668153,8.258734695701843,0.9161985669352924,Cu-Fe-S
Cu:0.25|Ga:0.25|Te:0.5@@10.1039/c6ta11120c,Cu:0.25|Ga:0.25|Te:0.5,CuGaTe2,10.1039/c6ta11120c,6,325.0,868.0,555.4919000593167,0.11784248168434128,11.713093891672509,0.976450435240011,Cu-Ga-Te
Cu:0.3333333333|S:0.5|Sn:0.1666666667@@10.1038/srep32501,Cu:0.3333333333|S:0.5|Sn:0.1666666667,Cu2SnS3,10.1038/srep32501,5,323.0,723.0,482.60919613947704,0.032695863883534966,6.029933059935178,0.9138667869702933,Cu-S-Sn
Cu:0.3620689655|Ni:0.01724137931|S:0.4482758621|Sb:0.1379310345|Zn:0.03448275862@@10.1021/cm502570b,Cu:0.3620689655|Ni:0.01724137931|S:0.4482758621|Sb:0.1379310345|Zn:0.03448275862,Cu10.5Ni0.5ZnSb4S13,10.1021/cm502570b,5,323.0,715.0,479.36292139339247,0.022206793783020526,9.666601448220867,0.9240250045005257,Cu-S
Cu:0.3620689655|Ni:0.05172413793|S:0.4482758621|Sb:0.1379310345@@10.1021/cm502570b,Cu:0.3620689655|Ni:0.05172413793|S:0.4482758621|Sb:0.1379310345,Cu10.5Ni1.5Sb4S13,10.1021/cm502570b,5,323.0,715.0,479.36292139339247,0.020556369742522635,10.482065163534498,0.9094141471866232,Cu-S
Cu:0.375|In:0.000375|Sb:0.124625|Se:0.5@@https://doi.org/10.1016/j.matdes.2016.03.001,Cu:0.375|In:0.000375|Sb:0.124625|Se:0.5,Cu3Sb0.997In0.003Se4,https://doi.org/10.1016/j.matdes.2016.03.001,6,323.0,623.0,440.9978465815934,0.027931982936675315,9.56700565718807,0.9003021311005771,Cu-Se
Cu:0.375|S:0.5|Sb:0.125@@10.1021/acs.jpcc.6b09379,Cu:0.375|S:0.5|Sb:0.125,Cu3SbS4,10.1021/acs.jpcc.6b09379,4,300.0,573.0,405.11809659309404,0.07884600957322468,7.629921474672204,0.9703978647954018,Cu-S
Cu:0.375|Sb:0.125|Se:0.5@@https://doi.org/10.1016/j.matdes.2016.03.001,Cu:0.375|Sb:0.125|Se:0.5,Cu3SbSe4,https://doi.org/10.1016/j.matdes.2016.03.001,6,323.0,623.0,467.4138771765323,0.04890869198264742,9.441197560248966,0.947747931069108,Cu-Se
Cu:0.5|P:0.07142857143|S:0.2142857143|Se:0.2142857143@@https://doi.org/10.1021/acsami.1c11193,Cu:0.5|P:0.07142857143|S:0.2142857143|Se:0.2142857143,Cu7P(S0.5Se0.5)6,https://doi.org/10.1021/acsami.1c11193,5,325.0,673.0,478.48457045865774,0.08764486236028925,9.873320313555423,0.9074062288909868,Cu-S-Se
Cu:0.5|P:0.07142857143|S:0.2357142857|Se:0.1928571429@@https://doi.org/10.1021/acsami.1c11193,Cu:0.5|P:0.07142857143|S:0.2357142857|Se:0.1928571429,Cu7P(S0.55Se0.45)6,https://doi.org/10.1021/acsami.1c11193,5,325.0,673.0,478.48457045865774,0.09461525297967924,9.380614679940924,0.9948958038966869,Cu-S-Se
Cu:0.5|P:0.07142857143|S:0.2571428571|Se:0.1714285714@@https://doi.org/10.1021/acsami.1c11193,Cu:0.5|P:0.07142857143|S:0.2571428571|Se:0.1714285714,Cu7P(S0.6Se0.4)6,https://doi.org/10.1021/acsami.1c11193,5,325.0,673.0,478.48457045865774,0.10546681999269994,9.656235346852522,0.9442513876910139,Cu-S-Se
Cu:0.5|P:0.07142857143|S:0.2785714286|Se:0.15@@https://doi.org/10.1021/acsami.1c11193,Cu:0.5|P:0.07142857143|S:0.2785714286|Se:0.15,Cu7P(S0.65Se0.35)6,https://doi.org/10.1021/acsami.1c11193,5,325.0,673.0,478.48457045865774,0.11776388528646936,9.657831615881664,0.9424296181397782,Cu-S-Se
Cu:0.5|P:0.07142857143|S:0.3214285714|Se:0.1071428571@@https://doi.org/10.1021/acsami.1c11193,Cu:0.5|P:0.07142857143|S:0.3214285714|Se:0.1071428571,Cu7P(S0.75Se0.25)6,https://doi.org/10.1021/acsami.1c11193,5,325.0,673.0,478.48457045865774,0.26091416176318427,12.329576733905784,0.960402324386375,Cu-S
Cu:0.5|P:0.07142857143|S:0.4285714286@@https://doi.org/10.1021/acsami.1c11193,Cu:0.5|P:0.07142857143|S:0.4285714286,Cu7PS6,https://doi.org/10.1021/acsami.1c11193,5,325.0,673.0,478.48457045865774,0.3139852433199803,11.58021024741986,0.9371522411991149,Cu-S
Fe:0.3333333333|Sb:0.3333333333|Ta:0.3333333333@@https://doi.org/10.1038/s41467-018-08223-5,Fe:0.3333333333|Sb:0.3333333333|Ta:0.3333333333,TaFeSb,https://doi.org/10.1038/s41467-018-08223-5,4,670.0,970.0,804.571294985567,0.12506631410016725,10.075048574376108,0.9105426830868306,Fe-Sb-Ta
In:0.5642857143|Pb:0.007142857143|Se:0.4285714286@@10.1002/adma.201302038,In:0.5642857143|Pb:0.007142857143|Se:0.4285714286,In3.95Pb0.05Se3,10.1002/adma.201302038,4,330.0,518.0,420.46512687219405,0.06345043316901994,10.773583113998955,0.9719953832070444,In-Se
In:0.5657142857|Pb:0.005714285714|Se:0.4285714286@@10.1002/adma.201302038,In:0.5657142857|Pb:0.005714285714|Se:0.4285714286,In3.96Pb0.04Se3,10.1002/adma.201302038,4,330.0,518.0,420.46512687219405,0.026564169022719394,9.806683682785616,0.921037616654845,In-Se
Mg:0.3968253968|Sb:0.3968253968|Zn:0.2063492063@@https://doi.org/10.1021/acsami.0c09391,Mg:0.3968253968|Sb:0.3968253968|Zn:0.2063492063,Mg2Zn1.04Sb2,https://doi.org/10.1021/acsami.0c09391,6,300.0,773.0,474.18800112706253,0.1302279579532373,10.750414634604315,0.9429065598706401,Mg-Sb-Zn
Mg:0.3984063745|Sb:0.3984063745|Zn:0.203187251@@https://doi.org/10.1021/acsami.0c09391,Mg:0.3984063745|Sb:0.3984063745|Zn:0.203187251,Mg2Zn1.02Sb2,https://doi.org/10.1021/acsami.0c09391,6,300.0,773.0,474.18800112706253,0.12229600883167922,10.90040349241486,0.945634772683648,Mg-Sb-Zn
Mg:0.4032258065|Sb:0.4032258065|Zn:0.1935483871@@https://doi.org/10.1021/acsami.0c09391,Mg:0.4032258065|Sb:0.4032258065|Zn:0.1935483871,Mg2Zn0.96Sb2,https://doi.org/10.1021/acsami.0c09391,6,300.0,773.0,474.18800112706253,0.08356242287800288,10.963650232507623,0.9102875843350197,Mg-Sb-Zn
Mg:0.4|Sb:0.4|Zn:0.2@@https://doi.org/10.1021/acsami.0c09391,Mg:0.4|Sb:0.4|Zn:0.2,Mg2ZnSb2,https://doi.org/10.1021/acsami.0c09391,6,300.0,773.0,474.18800112706253,0.11358657657351086,10.482648139553579,0.903403206071663,Mg-Sb-Zn
Mn:0.003333333333|Ni:0.3333333333|Sb:0.003333333333|Sn:0.33|Ti:0.33@@https://doi.org/10.1021/acs.chemmater.7b02685,Mn:0.003333333333|Ni:0.3333333333|Sb:0.003333333333|Sn:0.33|Ti:0.33,Ti0.99Mn0.01NiSn0.99Sb0.01,https://doi.org/10.1021/acs.chemmater.7b02685,7,297.0,871.0,522.490603870111,0.010362580784433096,11.77478791717612,0.9368293945933996,Ni-Sn-Ti
Ni:0.3305785124|Sn:0.3305785124|Ti:0.3305785124|Zr:0.00826446281@@https://doi.org/10.1021/acsami.1c14723,Ni:0.3305785124|Sn:0.3305785124|Ti:0.3305785124|Zr:0.00826446281,TiZr0.025NiSn,https://doi.org/10.1021/acsami.1c14723,5,323.0,736.0,485.361321874848,0.050226747520806164,12.011130033821539,0.9987324831695947,Ni-Sn-Ti
Ni:0.3316749585|Sn:0.3316749585|Ti:0.3316749585|Zr:0.004975124378@@https://doi.org/10.1021/acsami.1c14723,Ni:0.3316749585|Sn:0.3316749585|Ti:0.3316749585|Zr:0.004975124378,TiZr0.015NiSn,https://doi.org/10.1021/acsami.1c14723,5,323.0,729.0,483.32824748397235,0.0416083856959921,11.92185028899166,0.988926676232065,Ni-Sn-Ti
Ni:0.3327787022|Sn:0.3327787022|Ti:0.3327787022|Zr:0.001663893511@@https://doi.org/10.1021/acsami.1c14723,Ni:0.3327787022|Sn:0.3327787022|Ti:0.3327787022|Zr:0.001663893511,TiZr0.005NiSn,https://doi.org/10.1021/acsami.1c14723,5,323.0,729.0,483.32824748397235,0.03664307129749219,11.868028423426603,0.9809423356180074,Ni-Sn-Ti
Ni:0.3333333333|Sn:0.3333333333|Ti:0.3333333333@@https://doi.org/10.1021/acs.chemmater.7b02685,Ni:0.3333333333|Sn:0.3333333333|Ti:0.3333333333,TiNiSn,https://doi.org/10.1021/acs.chemmater.7b02685,7,297.0,871.0,522.490603870111,0.049597988476518674,12.272690928664838,0.98732288076852,Ni-Sn-Ti
Ni:0.3333333333|Sn:0.3333333333|Ti:0.3333333333@@https://doi.org/10.1021/acsami.1c14723,Ni:0.3333333333|Sn:0.3333333333|Ti:0.3333333333,TiNiSn,https://doi.org/10.1021/acsami.1c14723,5,323.0,735.0,485.27424211012504,0.017822680130809447,11.634584043910325,0.9343162306441788,Ni-Sn-Ti
Ni:0.3333333333|Sn:0.3333333333|Zr:0.3333333333@@https://doi.org/10.1021/acsami.1c05639,Ni:0.3333333333|Sn:0.3333333333|Zr:0.3333333333,ZrNiSn,https://doi.org/10.1021/acsami.1c05639,7,376.0,972.0,610.1992507050127,0.050501457504134616,12.036615093017451,0.9922679065931141,Ni-Sn-Zr
S:0.05|Se:0.45|Sn:0.5@@https://doi.org/10.1021/acsami.1c10081,S:0.05|Se:0.45|Sn:0.5,SnSe0.9S0.1,https://doi.org/10.1021/acsami.1c10081,6,300.0,773.0,474.18800112706253,0.08926273902059705,9.915093313628223,0.9465593738286868,Se-Sn
S:0.1|Se:0.4|Sn:0.5@@https://doi.org/10.1021/acsami.1c10081,S:0.1|Se:0.4|Sn:0.5,SnSe0.8S0.2,https://doi.org/10.1021/acsami.1c10081,6,300.0,773.0,474.18800112706253,0.08411185924426737,9.440714091634538,0.9481493869642826,Se-Sn
S:0.5|Sn:0.5@@https://doi.org/10.1016/j.jmat.2019.12.003,S:0.5|Sn:0.5,SnS,https://doi.org/10.1016/j.jmat.2019.12.003,6,300.0,800.0,492.6686217008797,0.32687853926844185,9.506027562663412,0.9292828632198763,S-Sn
Se:0.5|Sn:0.5@@https://doi.org/10.1021/acsami.1c09208,Se:0.5|Sn:0.5,SnSe,https://doi.org/10.1021/acsami.1c09208,6,373.0,873.0,573.3204588054642,0.3143206546396832,12.274261076730248,0.9121802868107247,Se-Sn
Se:0.5|Sn:0.5@@https://doi.org/10.1021/acsami.1c10081,Se:0.5|Sn:0.5,SnSe,https://doi.org/10.1021/acsami.1c10081,6,300.0,773.0,474.18800112706253,0.11065503358696957,10.450250236167546,0.9267643218540794,Se-Sn
