scope,seed,policy,candidate_n,top_n,auc20,first_hit,recall20,recall40,regret20
external_candidate,44,composition_novelty,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,44,static_neighbor_round_robin,144,8,53.0,1,0.625,0.625,0.0
external_candidate,44,static_neighbor_consensus,144,8,69.0,3,0.625,1.0,0.0
external_candidate,44,single_best_local_neighbor,144,8,0.0,41,0.0,0.0,2.413734275855269
external_candidate,44,global_gated_neighbor_portfolio,144,8,0.0,41,0.0,0.0,1.4662460935653756
external_candidate,44,local_gated_no_source_support,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,44,local_gated_no_target_ood,144,8,0.0,26,0.0,0.125,1.2794933999086797
external_candidate,44,local_gated_no_diversity,144,8,0.0,41,0.0,0.0,1.4662460935653756
external_candidate,44,local_gated_neighbor_portfolio,144,8,0.0,41,0.0,0.0,1.4662460935653756
external_candidate,44,local_gated_wrong_source_portfolio,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,44,local_gated_shuffled_obelix,144,8,0.0,41,0.0,0.0,1.4662460935653756
external_candidate,45,uniform_random,144,8,0.0,26,0.0,0.375,0.7750601734065017
external_candidate,45,composition_novelty,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,45,static_neighbor_round_robin,144,8,53.0,1,0.625,0.625,0.0
external_candidate,45,static_neighbor_consensus,144,8,69.0,3,0.625,1.0,0.0
external_candidate,45,single_best_local_neighbor,144,8,0.0,41,0.0,0.0,1.146128035678238
external_candidate,45,global_gated_neighbor_portfolio,144,8,0.0,41,0.0,0.0,1.146128035678238
external_candidate,45,local_gated_no_source_support,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,45,local_gated_no_target_ood,144,8,0.0,34,0.0,0.125,0.696649636490873
external_candidate,45,local_gated_no_diversity,144,8,0.0,41,0.0,0.0,1.146128035678238
external_candidate,45,local_gated_neighbor_portfolio,144,8,0.0,41,0.0,0.0,1.146128035678238
external_candidate,45,local_gated_wrong_source_portfolio,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,45,local_gated_shuffled_obelix,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,46,uniform_random,144,8,0.0,41,0.0,0.0,0.8301576902213201
external_candidate,46,composition_novelty,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,46,static_neighbor_round_robin,144,8,53.0,1,0.625,0.625,0.0
external_candidate,46,static_neighbor_consensus,144,8,69.0,3,0.625,1.0,0.0
external_candidate,46,single_best_local_neighbor,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,46,global_gated_neighbor_portfolio,144,8,0.0,41,0.0,0.0,2.3010299956639813
external_candidate,46,local_gated_no_source_support,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,46,local_gated_no_target_ood,144,8,29.0,4,0.25,0.25,0.0
external_candidate,46,local_gated_no_diversity,144,8,0.0,41,0.0,0.0,2.3010299956639813
external_candidate,46,local_gated_neighbor_portfolio,144,8,0.0,41,0.0,0.0,2.3010299956639813
external_candidate,46,local_gated_wrong_source_portfolio,144,8,0.0,41,0.0,0.0,1.4768111551121257
external_candidate,46,local_gated_shuffled_obelix,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,47,uniform_random,144,8,0.0,25,0.0,0.25,1.4581534156436826
external_candidate,47,composition_novelty,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,47,static_neighbor_round_robin,144,8,53.0,1,0.625,0.625,0.0
external_candidate,47,static_neighbor_consensus,144,8,69.0,3,0.625,1.0,0.0
external_candidate,47,single_best_local_neighbor,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,47,global_gated_neighbor_portfolio,144,8,0.0,41,0.0,0.0,2.3010299956639813
external_candidate,47,local_gated_no_source_support,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,47,local_gated_no_target_ood,144,8,1.0,20,0.125,0.25,0.0
external_candidate,47,local_gated_no_diversity,144,8,0.0,41,0.0,0.0,2.3010299956639813
external_candidate,47,local_gated_neighbor_portfolio,144,8,0.0,41,0.0,0.0,2.3010299956639813
external_candidate,47,local_gated_wrong_source_portfolio,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,47,local_gated_shuffled_obelix,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,48,uniform_random,144,8,11.0,13,0.25,0.375,0.06694678963061307
external_candidate,48,composition_novelty,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,48,static_neighbor_round_robin,144,8,53.0,1,0.625,0.625,0.0
external_candidate,48,static_neighbor_consensus,144,8,69.0,3,0.625,1.0,0.0
external_candidate,48,single_best_local_neighbor,144,8,0.0,41,0.0,0.0,1.516209000174696
external_candidate,48,global_gated_neighbor_portfolio,144,8,0.0,41,0.0,0.0,1.4662460935653756
external_candidate,48,local_gated_no_source_support,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,48,local_gated_no_target_ood,144,8,0.0,31,0.0,0.125,0.696649636490873
external_candidate,48,local_gated_no_diversity,144,8,0.0,41,0.0,0.0,1.4662460935653756
external_candidate,48,local_gated_neighbor_portfolio,144,8,0.0,41,0.0,0.0,1.4662460935653756
external_candidate,48,local_gated_wrong_source_portfolio,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,48,local_gated_shuffled_obelix,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,49,uniform_random,144,8,2.0,19,0.125,0.25,0.6478174818886375
external_candidate,49,composition_novelty,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,49,static_neighbor_round_robin,144,8,53.0,1,0.625,0.625,0.0
external_candidate,49,static_neighbor_consensus,144,8,69.0,3,0.625,1.0,0.0
external_candidate,49,single_best_local_neighbor,144,8,0.0,41,0.0,0.0,1.146128035678238
external_candidate,49,global_gated_neighbor_portfolio,144,8,0.0,41,0.0,0.0,1.146128035678238
external_candidate,49,local_gated_no_source_support,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,49,local_gated_no_target_ood,144,8,14.0,9,0.25,0.25,0.0
external_candidate,49,local_gated_no_diversity,144,8,0.0,41,0.0,0.0,1.146128035678238
external_candidate,49,local_gated_neighbor_portfolio,144,8,0.0,41,0.0,0.0,1.146128035678238
external_candidate,49,local_gated_wrong_source_portfolio,144,8,0.0,41,0.0,0.0,1.8450980400142567
external_candidate,49,local_gated_shuffled_obelix,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,50,uniform_random,144,8,3.0,18,0.125,0.125,0.0
external_candidate,50,composition_novelty,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,50,static_neighbor_round_robin,144,8,53.0,1,0.625,0.625,0.0
external_candidate,50,static_neighbor_consensus,144,8,69.0,3,0.625,1.0,0.0
external_candidate,50,single_best_local_neighbor,144,8,0.0,41,0.0,0.0,1.516209000174696
external_candidate,50,global_gated_neighbor_portfolio,144,8,0.0,41,0.0,0.0,1.4662460935653756
external_candidate,50,local_gated_no_source_support,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,50,local_gated_no_target_ood,144,8,0.0,27,0.0,0.125,0.696649636490873
external_candidate,50,local_gated_no_diversity,144,8,0.0,41,0.0,0.0,1.4662460935653756
external_candidate,50,local_gated_neighbor_portfolio,144,8,0.0,41,0.0,0.0,1.4662460935653756
external_candidate,50,local_gated_wrong_source_portfolio,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,50,local_gated_shuffled_obelix,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,51,uniform_random,144,8,28.0,2,0.25,0.25,0.0
external_candidate,51,composition_novelty,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,51,static_neighbor_round_robin,144,8,53.0,1,0.625,0.625,0.0
external_candidate,51,static_neighbor_consensus,144,8,69.0,3,0.625,1.0,0.0
external_candidate,51,single_best_local_neighbor,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,51,global_gated_neighbor_portfolio,144,8,0.0,41,0.0,0.0,2.3010299956639813
external_candidate,51,local_gated_no_source_support,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,51,local_gated_no_target_ood,144,8,0.0,25,0.0,0.25,0.696649636490873
external_candidate,51,local_gated_no_diversity,144,8,0.0,41,0.0,0.0,2.3010299956639813
external_candidate,51,local_gated_neighbor_portfolio,144,8,0.0,41,0.0,0.0,2.3010299956639813
external_candidate,51,local_gated_wrong_source_portfolio,144,8,0.0,41,0.0,0.0,3.0321846833714012
external_candidate,51,local_gated_shuffled_obelix,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,52,uniform_random,144,8,17.0,4,0.125,0.25,0.06694678963061307
external_candidate,52,composition_novelty,144,8,0.0,39,0.0,0.125,1.1375278639163204
external_candidate,52,static_neighbor_round_robin,144,8,53.0,1,0.625,0.625,0.0
external_candidate,52,static_neighbor_consensus,144,8,69.0,3,0.625,1.0,0.0
external_candidate,52,single_best_local_neighbor,144,8,0.0,41,0.0,0.0,1.5177391056279264
external_candidate,52,global_gated_neighbor_portfolio,144,8,15.0,6,0.125,0.125,0.0
external_candidate,52,local_gated_no_source_support,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,52,local_gated_no_target_ood,144,8,0.0,41,0.0,0.0,1.2794933999086797
external_candidate,52,local_gated_no_diversity,144,8,0.0,41,0.0,0.0,1.5495309400517778
external_candidate,52,local_gated_neighbor_portfolio,144,8,0.0,41,0.0,0.0,1.5495309400517778
external_candidate,52,local_gated_wrong_source_portfolio,144,8,0.0,41,0.0,0.0,1.4768111551121257
external_candidate,52,local_gated_shuffled_obelix,144,8,16.0,5,0.125,0.125,0.0
external_candidate,53,uniform_random,144,8,0.0,21,0.0,0.125,0.7750601734065017
external_candidate,53,composition_novelty,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,53,static_neighbor_round_robin,144,8,53.0,1,0.625,0.625,0.0
external_candidate,53,static_neighbor_consensus,144,8,69.0,3,0.625,1.0,0.0
external_candidate,53,single_best_local_neighbor,144,8,0.0,41,0.0,0.0,1.8027391382158842
external_candidate,53,global_gated_neighbor_portfolio,144,8,0.0,41,0.0,0.0,1.8027391382158842
external_candidate,53,local_gated_no_source_support,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,53,local_gated_no_target_ood,144,8,0.0,36,0.0,0.125,0.696649636490873
external_candidate,53,local_gated_no_diversity,144,8,0.0,41,0.0,0.0,1.5177391056279264
external_candidate,53,local_gated_neighbor_portfolio,144,8,0.0,41,0.0,0.0,1.5495309400517778
external_candidate,53,local_gated_wrong_source_portfolio,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,53,local_gated_shuffled_obelix,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,54,uniform_random,144,8,3.0,18,0.125,0.5,0.6342446746993635
external_candidate,54,composition_novelty,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,54,static_neighbor_round_robin,144,8,53.0,1,0.625,0.625,0.0
external_candidate,54,static_neighbor_consensus,144,8,69.0,3,0.625,1.0,0.0
external_candidate,54,single_best_local_neighbor,144,8,0.0,41,0.0,0.0,2.3010299956639813
external_candidate,54,global_gated_neighbor_portfolio,144,8,0.0,41,0.0,0.0,2.3010299956639813
external_candidate,54,local_gated_no_source_support,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,54,local_gated_no_target_ood,144,8,30.0,2,0.25,0.25,0.0
external_candidate,54,local_gated_no_diversity,144,8,0.0,41,0.0,0.0,2.3010299956639813
external_candidate,54,local_gated_neighbor_portfolio,144,8,0.0,41,0.0,0.0,2.3010299956639813
external_candidate,54,local_gated_wrong_source_portfolio,144,8,0.0,41,0.0,0.0,3.2681810840490497
external_candidate,54,local_gated_shuffled_obelix,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,55,uniform_random,144,8,0.0,23,0.0,0.375,0.7464543141972
external_candidate,55,composition_novelty,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,55,static_neighbor_round_robin,144,8,53.0,1,0.625,0.625,0.0
external_candidate,55,static_neighbor_consensus,144,8,69.0,3,0.625,1.0,0.0
external_candidate,55,single_best_local_neighbor,144,8,0.0,41,0.0,0.0,1.2794933999086797
external_candidate,55,global_gated_neighbor_portfolio,144,8,0.0,41,0.0,0.0,1.2794933999086797
external_candidate,55,local_gated_no_source_support,144,8,0.0,41,0.0,0.0,1.4662460935653756
external_candidate,55,local_gated_no_target_ood,144,8,10.0,13,0.25,0.25,0.0
external_candidate,55,local_gated_no_diversity,144,8,0.0,41,0.0,0.0,1.2794933999086797
external_candidate,55,local_gated_neighbor_portfolio,144,8,0.0,41,0.0,0.0,1.2794933999086797
external_candidate,55,local_gated_wrong_source_portfolio,144,8,0.0,41,0.0,0.0,1.4768111551121257
external_candidate,55,local_gated_shuffled_obelix,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,56,uniform_random,144,8,0.0,24,0.0,0.25,0.696649636490873
external_candidate,56,composition_novelty,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,56,static_neighbor_round_robin,144,8,53.0,1,0.625,0.625,0.0
external_candidate,56,static_neighbor_consensus,144,8,69.0,3,0.625,1.0,0.0
external_candidate,56,single_best_local_neighbor,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,56,global_gated_neighbor_portfolio,144,8,0.0,41,0.0,0.0,2.413734275855269
external_candidate,56,local_gated_no_source_support,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,56,local_gated_no_target_ood,144,8,0.0,24,0.0,0.25,0.7067953418479755
external_candidate,56,local_gated_no_diversity,144,8,0.0,41,0.0,0.0,2.413734275855269
external_candidate,56,local_gated_neighbor_portfolio,144,8,0.0,41,0.0,0.0,2.413734275855269
external_candidate,56,local_gated_wrong_source_portfolio,144,8,0.0,41,0.0,0.0,1.4768111551121257
external_candidate,56,local_gated_shuffled_obelix,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,57,uniform_random,144,8,26.0,6,0.375,0.5,0.35373634617998406
external_candidate,57,composition_novelty,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,57,static_neighbor_round_robin,144,8,53.0,1,0.625,0.625,0.0
external_candidate,57,static_neighbor_consensus,144,8,69.0,3,0.625,1.0,0.0
external_candidate,57,single_best_local_neighbor,144,8,0.0,41,0.0,0.0,1.7046434228828924
external_candidate,57,global_gated_neighbor_portfolio,144,8,0.0,41,0.0,0.0,1.7046434228828924
external_candidate,57,local_gated_no_source_support,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,57,local_gated_no_target_ood,144,8,36.0,2,0.25,0.25,0.0
external_candidate,57,local_gated_no_diversity,144,8,0.0,41,0.0,0.0,1.7046434228828924
external_candidate,57,local_gated_neighbor_portfolio,144,8,0.0,41,0.0,0.0,1.7046434228828924
external_candidate,57,local_gated_wrong_source_portfolio,144,8,0.0,41,0.0,0.0,3.2681810840490497
external_candidate,57,local_gated_shuffled_obelix,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,58,uniform_random,144,8,16.0,5,0.125,0.25,0.6478174818886375
external_candidate,58,composition_novelty,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,58,static_neighbor_round_robin,144,8,53.0,1,0.625,0.625,0.0
external_candidate,58,static_neighbor_consensus,144,8,69.0,3,0.625,1.0,0.0
external_candidate,58,single_best_local_neighbor,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,58,global_gated_neighbor_portfolio,144,8,0.0,41,0.0,0.0,2.5761692175816444
external_candidate,58,local_gated_no_source_support,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,58,local_gated_no_target_ood,144,8,0.0,27,0.0,0.125,0.696649636490873
external_candidate,58,local_gated_no_diversity,144,8,0.0,41,0.0,0.0,2.3010299956639813
external_candidate,58,local_gated_neighbor_portfolio,144,8,0.0,41,0.0,0.0,2.3010299956639813
external_candidate,58,local_gated_wrong_source_portfolio,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,58,local_gated_shuffled_obelix,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,59,uniform_random,144,8,5.0,16,0.125,0.5,0.35373634617998406
external_candidate,59,composition_novelty,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,59,static_neighbor_round_robin,144,8,53.0,1,0.625,0.625,0.0
external_candidate,59,static_neighbor_consensus,144,8,69.0,3,0.625,1.0,0.0
external_candidate,59,single_best_local_neighbor,144,8,0.0,41,0.0,0.0,1.4662460935653756
external_candidate,59,global_gated_neighbor_portfolio,144,8,0.0,41,0.0,0.0,1.4662460935653756
external_candidate,59,local_gated_no_source_support,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,59,local_gated_no_target_ood,144,8,0.0,34,0.0,0.125,0.696649636490873
external_candidate,59,local_gated_no_diversity,144,8,0.0,41,0.0,0.0,1.4662460935653756
external_candidate,59,local_gated_neighbor_portfolio,144,8,0.0,41,0.0,0.0,1.4662460935653756
external_candidate,59,local_gated_wrong_source_portfolio,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,59,local_gated_shuffled_obelix,144,8,0.0,41,0.0,0.0,1.4662460935653756
external_candidate,60,uniform_random,144,8,0.0,31,0.0,0.125,0.7067953418479755
external_candidate,60,composition_novelty,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,60,static_neighbor_round_robin,144,8,53.0,1,0.625,0.625,0.0
external_candidate,60,static_neighbor_consensus,144,8,69.0,3,0.625,1.0,0.0
external_candidate,60,single_best_local_neighbor,144,8,0.0,41,0.0,0.0,1.4471580313422192
external_candidate,60,global_gated_neighbor_portfolio,144,8,0.0,41,0.0,0.0,1.4471580313422192
external_candidate,60,local_gated_no_source_support,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,60,local_gated_no_target_ood,144,8,0.0,35,0.0,0.125,0.696649636490873
external_candidate,60,local_gated_no_diversity,144,8,0.0,41,0.0,0.0,1.4471580313422192
external_candidate,60,local_gated_neighbor_portfolio,144,8,0.0,41,0.0,0.0,1.4471580313422192
external_candidate,60,local_gated_wrong_source_portfolio,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,60,local_gated_shuffled_obelix,144,8,0.0,41,0.0,0.0,1.4471580313422192
external_candidate,61,uniform_random,144,8,34.0,3,0.25,0.375,0.06694678963061307
external_candidate,61,composition_novelty,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,61,static_neighbor_round_robin,144,8,53.0,1,0.625,0.625,0.0
external_candidate,61,static_neighbor_consensus,144,8,69.0,3,0.625,1.0,0.0
external_candidate,61,single_best_local_neighbor,144,8,0.0,41,0.0,0.0,2.0321846833714012
external_candidate,61,global_gated_neighbor_portfolio,144,8,14.0,7,0.125,0.125,0.0
external_candidate,61,local_gated_no_source_support,144,8,0.0,38,0.0,0.125,1.1375278639163204
external_candidate,61,local_gated_no_target_ood,144,8,10.0,11,0.125,0.25,0.6342446746993635
external_candidate,61,local_gated_no_diversity,144,8,7.0,14,0.125,0.125,0.0
external_candidate,61,local_gated_neighbor_portfolio,144,8,10.0,11,0.125,0.125,0.0
external_candidate,61,local_gated_wrong_source_portfolio,144,8,0.0,41,0.0,0.0,1.4768111551121257
external_candidate,61,local_gated_shuffled_obelix,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,62,uniform_random,144,8,27.0,7,0.25,0.25,0.6342446746993635
external_candidate,62,composition_novelty,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,62,static_neighbor_round_robin,144,8,53.0,1,0.625,0.625,0.0
external_candidate,62,static_neighbor_consensus,144,8,69.0,3,0.625,1.0,0.0
external_candidate,62,single_best_local_neighbor,144,8,0.0,41,0.0,0.0,1.4057653461839943
external_candidate,62,global_gated_neighbor_portfolio,144,8,0.0,41,0.0,0.0,1.4057653461839943
external_candidate,62,local_gated_no_source_support,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,62,local_gated_no_target_ood,144,8,0.0,35,0.0,0.125,1.2794933999086797
external_candidate,62,local_gated_no_diversity,144,8,0.0,41,0.0,0.0,1.4057653461839943
external_candidate,62,local_gated_neighbor_portfolio,144,8,0.0,41,0.0,0.0,1.4057653461839943
external_candidate,62,local_gated_wrong_source_portfolio,144,8,0.0,41,0.0,0.0,1.6829818989518885
external_candidate,62,local_gated_shuffled_obelix,144,8,0.0,41,0.0,0.0,1.4057653461839943
external_candidate,63,uniform_random,144,8,11.0,11,0.25,0.375,0.06694678963061307
external_candidate,63,composition_novelty,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,63,static_neighbor_round_robin,144,8,53.0,1,0.625,0.625,0.0
external_candidate,63,static_neighbor_consensus,144,8,69.0,3,0.625,1.0,0.0
external_candidate,63,single_best_local_neighbor,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,63,global_gated_neighbor_portfolio,144,8,0.0,41,0.0,0.0,1.5495309400517778
external_candidate,63,local_gated_no_source_support,144,8,0.0,35,0.0,0.125,1.1375278639163204
external_candidate,63,local_gated_no_target_ood,144,8,0.0,24,0.0,0.125,0.7067953418479755
external_candidate,63,local_gated_no_diversity,144,8,0.0,41,0.0,0.0,2.5761692175816444
external_candidate,63,local_gated_neighbor_portfolio,144,8,0.0,41,0.0,0.0,2.5761692175816444
external_candidate,63,local_gated_wrong_source_portfolio,144,8,0.0,41,0.0,0.0,2.3010299956639813
external_candidate,63,local_gated_shuffled_obelix,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,64,uniform_random,144,8,54.0,5,0.75,0.75,0.0
external_candidate,64,composition_novelty,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,64,static_neighbor_round_robin,144,8,53.0,1,0.625,0.625,0.0
external_candidate,64,static_neighbor_consensus,144,8,69.0,3,0.625,1.0,0.0
external_candidate,64,single_best_local_neighbor,144,8,0.0,41,0.0,0.0,1.4662460935653756
external_candidate,64,global_gated_neighbor_portfolio,144,8,0.0,41,0.0,0.0,1.4662460935653756
external_candidate,64,local_gated_no_source_support,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,64,local_gated_no_target_ood,144,8,0.0,28,0.0,0.125,1.2794933999086797
external_candidate,64,local_gated_no_diversity,144,8,0.0,41,0.0,0.0,1.4662460935653756
external_candidate,64,local_gated_neighbor_portfolio,144,8,0.0,41,0.0,0.0,1.4662460935653756
external_candidate,64,local_gated_wrong_source_portfolio,144,8,0.0,41,0.0,0.0,1.8027391382158842
external_candidate,64,local_gated_shuffled_obelix,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,65,uniform_random,144,8,0.0,33,0.0,0.125,1.3041432310881242
external_candidate,65,composition_novelty,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,65,static_neighbor_round_robin,144,8,53.0,1,0.625,0.625,0.0
external_candidate,65,static_neighbor_consensus,144,8,69.0,3,0.625,1.0,0.0
external_candidate,65,single_best_local_neighbor,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,65,global_gated_neighbor_portfolio,144,8,0.0,41,0.0,0.0,2.3010299956639813
external_candidate,65,local_gated_no_source_support,144,8,0.0,25,0.0,0.125,1.1375278639163204
external_candidate,65,local_gated_no_target_ood,144,8,0.0,32,0.0,0.125,1.3041432310881242
external_candidate,65,local_gated_no_diversity,144,8,0.0,41,0.0,0.0,2.3010299956639813
external_candidate,65,local_gated_neighbor_portfolio,144,8,0.0,41,0.0,0.0,2.3010299956639813
external_candidate,65,local_gated_wrong_source_portfolio,144,8,0.0,41,0.0,0.0,2.3010299956639813
external_candidate,65,local_gated_shuffled_obelix,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,66,uniform_random,144,8,0.0,23,0.0,0.375,0.696649636490873
external_candidate,66,composition_novelty,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,66,static_neighbor_round_robin,144,8,53.0,1,0.625,0.625,0.0
external_candidate,66,static_neighbor_consensus,144,8,69.0,3,0.625,1.0,0.0
external_candidate,66,single_best_local_neighbor,144,8,38.0,1,0.25,0.25,0.0
external_candidate,66,global_gated_neighbor_portfolio,144,8,20.0,7,0.25,0.25,0.0
external_candidate,66,local_gated_no_source_support,144,8,5.0,16,0.125,0.375,0.0
external_candidate,66,local_gated_no_target_ood,144,8,0.0,24,0.0,0.125,0.7067953418479755
external_candidate,66,local_gated_no_diversity,144,8,26.0,7,0.25,0.25,0.0
external_candidate,66,local_gated_neighbor_portfolio,144,8,24.0,6,0.25,0.25,0.0
external_candidate,66,local_gated_wrong_source_portfolio,144,8,0.0,26,0.0,0.125,2.4343208066370474
external_candidate,66,local_gated_shuffled_obelix,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,67,uniform_random,144,8,16.0,11,0.375,0.5,0.4480274900548482
external_candidate,67,composition_novelty,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,67,static_neighbor_round_robin,144,8,53.0,1,0.625,0.625,0.0
external_candidate,67,static_neighbor_consensus,144,8,69.0,3,0.625,1.0,0.0
external_candidate,67,single_best_local_neighbor,144,8,17.0,4,0.125,0.125,0.0
external_candidate,67,global_gated_neighbor_portfolio,144,8,14.0,7,0.125,0.125,0.0
external_candidate,67,local_gated_no_source_support,144,8,0.0,37,0.0,0.125,1.1375278639163204
external_candidate,67,local_gated_no_target_ood,144,8,0.0,25,0.0,0.125,1.2794933999086797
external_candidate,67,local_gated_no_diversity,144,8,11.0,10,0.125,0.125,0.0
external_candidate,67,local_gated_neighbor_portfolio,144,8,11.0,10,0.125,0.125,0.0
external_candidate,67,local_gated_wrong_source_portfolio,144,8,0.0,41,0.0,0.0,2.4343208066370474
external_candidate,67,local_gated_shuffled_obelix,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,68,uniform_random,144,8,6.0,15,0.125,0.25,0.21670910996394532
external_candidate,68,composition_novelty,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,68,static_neighbor_round_robin,144,8,53.0,1,0.625,0.625,0.0
external_candidate,68,static_neighbor_consensus,144,8,69.0,3,0.625,1.0,0.0
external_candidate,68,single_best_local_neighbor,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,68,global_gated_neighbor_portfolio,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,68,local_gated_no_source_support,144,8,6.0,15,0.125,0.25,0.6478174818886375
external_candidate,68,local_gated_no_target_ood,144,8,17.0,4,0.125,0.25,0.0
external_candidate,68,local_gated_no_diversity,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,68,local_gated_neighbor_portfolio,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,68,local_gated_wrong_source_portfolio,144,8,0.0,41,0.0,0.0,2.4343208066370474
external_candidate,68,local_gated_shuffled_obelix,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,69,uniform_random,144,8,14.0,7,0.125,0.125,0.4480274900548482
external_candidate,69,composition_novelty,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,69,static_neighbor_round_robin,144,8,53.0,1,0.625,0.625,0.0
external_candidate,69,static_neighbor_consensus,144,8,69.0,3,0.625,1.0,0.0
external_candidate,69,single_best_local_neighbor,144,8,0.0,41,0.0,0.0,1.4581534156436826
external_candidate,69,global_gated_neighbor_portfolio,144,8,0.0,41,0.0,0.0,1.4581534156436826
external_candidate,69,local_gated_no_source_support,144,8,0.0,41,0.0,0.0,1.1375278639163204
external_candidate,69,local_gated_no_target_ood,144,8,0.0,34,0.0,0.125,1.2794933999086797
